dataset,measurement,label,k,seed,status,leaky,n_nodes,n_edges,coverage,real_spread,pred_spread,pred_spread_ratio,mean_xy_error,median_xy_error,p90_xy_error,center_median_error,median_vs_center,status_reason,runtime_sec,n_union_edges,n_directed_neighbors,mix_mode,k_expression,k_morphology,k_morphology_image,k_seq_jaccard_all,weight_expression,weight_morphology,weight_morphology_image,weight_seq_jaccard_all,spatial_median_xy_error_same_k,spatial_mean_xy_error_same_k,spatial_p90_xy_error_same_k,median_vs_spatial_same_k,spatial_best_k,spatial_best_median_xy_error,median_vs_spatial_best
tiny_human_ovary_multimodal_v4,random_neighbors,random_neighbors,2,18.0,ok,False,623,1244,1.0,304.7862548828125,161.82861328125,0.5309577144266943,322.67071533203125,324.8604431152344,494.44818115234375,297.9662170410156,1.090259313583374,,,,,,,,,,,,,,2.5331356525421143,3.4714877605438232,8.000914573669434,128.24439259272296,4,2.522042751312256,128.80846010489103
tiny_human_ovary_multimodal_v4,random_neighbors,random_neighbors,2,19.0,ok,False,623,1242,1.0,304.7862548828125,166.2259521484375,0.5453853298350014,318.6612548828125,306.810546875,503.8898315429688,297.9662170410156,1.0296822786331177,,,,,,,,,,,,,,2.5331356525421143,3.4714877605438232,8.000914573669434,121.1188775331088,4,2.522042751312256,121.65160432564514
tiny_human_ovary_multimodal_v4,random_neighbors,random_neighbors,3,0.0,ok,False,623,1868,1.0,304.7862548828125,130.3491668701172,0.4276740331358946,314.7550048828125,316.9336853027344,455.8835144042969,297.9662170410156,1.063656449317932,,,,,,,,,,,,,,3.076738119125366,3.61851978302002,6.495540618896484,103.0096397651257,4,2.522042751312256,125.66546904798864
tiny_human_ovary_multimodal_v4,random_neighbors,random_neighbors,3,1.0,ok,False,623,1864,1.0,304.7862548828125,128.88247680664062,0.4228618408536656,314.729736328125,317.053955078125,460.4605712890625,297.9662170410156,1.064060091972351,,,,,,,,,,,,,,3.076738119125366,3.61851978302002,6.495540618896484,103.04872979187935,4,2.522042751312256,125.71315649314714
tiny_human_ovary_multimodal_v4,random_neighbors,random_neighbors,3,2.0,ok,False,623,1867,1.0,304.7862548828125,129.90940856933594,0.4262311914928214,322.6723022460937,327.2508544921875,462.0071411132813,297.9662170410156,1.098281741142273,,,,,,,,,,,,,,3.076738119125366,3.61851978302002,6.495540618896484,106.3629213217588,4,2.522042751312256,129.75626774047112
tiny_human_ovary_multimodal_v4,random_neighbors,random_neighbors,3,3.0,ok,False,623,1868,1.0,304.7862548828125,129.21871948242188,0.4239650489885289,305.5398864746094,303.1997985839844,456.6343994140625,297.9662170410156,1.017564296722412,,,,,,,,,,,,,,3.076738119125366,3.61851978302002,6.495540618896484,98.54585825789292,4,2.522042751312256,120.2199282411946
tiny_human_ovary_multimodal_v4,random_neighbors,random_neighbors,3,4.0,ok,False,623,1866,1.0,304.7862548828125,130.2611541748047,0.4273852645516737,311.51837158203125,314.43505859375,456.3729553222656,297.9662170410156,1.055270791053772,,,,,,,,,,,,,,3.076738119125366,3.61851978302002,6.495540618896484,102.19753726818172,4,2.522042751312256,124.6747536020731
tiny_human_ovary_multimodal_v4,random_neighbors,random_neighbors,3,5.0,ok,False,623,1864,1.0,304.7862548828125,129.23226928710938,0.4240095057331177,315.4288330078125,316.65545654296875,462.3340759277344,297.9662170410156,1.0627226829528809,,,,,,,,,,,,,,3.076738119125366,3.61851978302002,6.495540618896484,102.91920998235148,4,2.522042751312256,125.55515023613629
tiny_human_ovary_multimodal_v4,random_neighbors,random_neighbors,3,6.0,ok,False,623,1865,1.0,304.7862548828125,124.47240447998048,0.4083924471195033,304.2175598144531,305.0487670898437,442.88909912109375,297.9662170410156,1.0237696170806885,,,,,,,,,,,,,,3.076738119125366,3.61851978302002,6.495540618896484,99.14680914622689,4,2.522042751312256,120.95305162100142
tiny_human_ovary_multimodal_v4,random_neighbors,random_neighbors,3,7.0,ok,False,623,1865,1.0,304.7862548828125,129.59860229492188,0.4252114398818652,309.33477783203125,310.13604736328125,455.6930847167969,297.9662170410156,1.0408430099487305,,,,,,,,,,,,,,3.076738119125366,3.61851978302002,6.495540618896484,100.8002746270276,4,2.522042751312256,122.97017851973878
tiny_human_ovary_multimodal_v4,random_neighbors,random_neighbors,3,8.0,ok,False,623,1865,1.0,304.7862548828125,123.23426818847656,0.40433013698685,304.40985107421875,301.74444580078125,440.4542541503906,297.9662170410156,1.0126800537109375,,,,,,,,,,,,,,3.076738119125366,3.61851978302002,6.495540618896484,98.07284016962711,4,2.522042751312256,119.64287506378676
tiny_human_ovary_multimodal_v4,random_neighbors,random_neighbors,3,9.0,ok,False,623,1863,1.0,304.7862548828125,128.32321166992188,0.4210268987335435,315.2768859863281,317.08709716796875,450.8780212402344,297.9662170410156,1.064171314239502,,,,,,,,,,,,,,3.076738119125366,3.61851978302002,6.495540618896484,103.05950161858692,4,2.522042751312256,125.72629746382518
tiny_human_ovary_multimodal_v4,random_neighbors,random_neighbors,3,10.0,ok,False,623,1860,1.0,304.7862548828125,129.2041015625,0.4239170877708307,307.8569030761719,303.2225646972656,452.7120361328125,297.9662170410156,1.0176407098770142,,,,,,,,,,,,,,3.076738119125366,3.61851978302002,6.495540618896484,98.55325768949864,4,2.522042751312256,120.2289550958224
tiny_human_ovary_multimodal_v4,random_neighbors,random_neighbors,3,11.0,ok,False,623,1868,1.0,304.7862548828125,131.24388122558594,0.4306095800679988,311.0252380371094,306.2743835449219,473.5379943847656,297.9662170410156,1.0278829336166382,,,,,,,,,,,,,,3.076738119125366,3.61851978302002,6.495540618896484,99.54515843941486,4,2.522042751312256,121.439013428921
tiny_human_ovary_multimodal_v4,random_neighbors,random_neighbors,3,12.0,ok,False,623,1864,1.0,304.7862548828125,126.4715576171875,0.4149516442787574,316.2174377441406,311.7008056640625,465.2347717285156,297.9662170410156,1.0460944175720217,,,,,,,,,,,,,,3.076738119125366,3.61851978302002,6.495540618896484,101.30885164599924,4,2.522042751312256,123.59061142079372
tiny_human_ovary_multimodal_v4,random_neighbors,random_neighbors,3,13.0,ok,False,623,1866,1.0,304.7862548828125,125.49021911621094,0.4117318845774746,318.2612609863281,322.9379272460937,463.8511047363281,297.9662170410156,1.0838072299957275,,,,,,,,,,,,,,3.076738119125366,3.61851978302002,6.495540618896484,104.9611357036446,4,2.522042751312256,128.046174902493
tiny_human_ovary_multimodal_v4,random_neighbors,random_neighbors,3,14.0,ok,False,623,1867,1.0,304.7862548828125,131.79827880859375,0.432428551803522,311.56793212890625,308.75048828125,457.0289306640625,297.9662170410156,1.0361928939819336,,,,,,,,,,,,,,3.076738119125366,3.61851978302002,6.495540618896484,100.34994085522608,4,2.522042751312256,122.4207988229393
tiny_human_ovary_multimodal_v4,random_neighbors,random_neighbors,3,15.0,ok,False,623,1866,1.0,304.7862548828125,129.67799377441406,0.4254719223617025,302.4975891113281,301.72027587890625,451.0037231445313,297.9662170410156,1.012598991394043,,,,,,,,,,,,,,3.076738119125366,3.61851978302002,6.495540618896484,98.06498447280174,4,2.522042751312256,119.63329159345804
tiny_human_ovary_multimodal_v4,random_neighbors,random_neighbors,3,16.0,ok,False,623,1866,1.0,304.7862548828125,127.71479034423828,0.419030675754533,321.9974060058594,323.9368896484375,468.5211486816406,297.9662170410156,1.0871597528457642,,,,,,,,,,,,,,3.076738119125366,3.61851978302002,6.495540618896484,105.2858180014762,4,2.522042751312256,128.442267475398
tiny_human_ovary_multimodal_v4,random_neighbors,random_neighbors,3,17.0,ok,False,623,1867,1.0,304.7862548828125,128.87168884277344,0.4228264456752599,309.6216735839844,310.33111572265625,449.5286254882813,297.9662170410156,1.0414977073669434,,,,,,,,,,,,,,3.076738119125366,3.61851978302002,6.495540618896484,100.86367565494167,4,2.522042751312256,123.0475239014828
tiny_human_ovary_multimodal_v4,random_neighbors,random_neighbors,3,18.0,ok,False,623,1868,1.0,304.7862548828125,127.94740295410156,0.4197938749019248,313.041748046875,314.7309875488281,456.61572265625,297.9662170410156,1.056264042854309,,,,,,,,,,,,,,3.076738119125366,3.61851978302002,6.495540618896484,102.29371996024727,4,2.522042751312256,124.79209061189346
tiny_human_ovary_multimodal_v4,random_neighbors,random_neighbors,3,19.0,ok,False,623,1862,1.0,304.7862548828125,132.4581756591797,0.4345936653544584,311.2320556640625,311.1260070800781,455.5090637207031,297.9662170410156,1.0441653728485107,,,,,,,,,,,,,,3.076738119125366,3.61851978302002,6.495540618896484,101.12203087616793,4,2.522042751312256,123.36270149195316
tiny_human_ovary_multimodal_v4,random_neighbors,random_neighbors,4,0.0,ok,False,623,2481,1.0,304.7862548828125,110.78759002685548,0.3634927371296723,308.92236328125,314.5104064941406,429.5320434570313,297.9662170410156,1.0555237531661987,,,,,,,,,,,,,,2.522042751312256,3.3033316135406494,6.873007774353027,124.70462934480244,4,2.522042751312256,124.70462934480244
tiny_human_ovary_multimodal_v4,random_neighbors,random_neighbors,4,1.0,ok,False,623,2481,1.0,304.7862548828125,111.78274536132812,0.3667578296938212,309.17193603515625,313.4964904785156,438.178955078125,297.9662170410156,1.0521209239959717,,,,,,,,,,,,,,2.522042751312256,3.3033316135406494,6.873007774353027,124.30260760464856,4,2.522042751312256,124.30260760464856
tiny_human_ovary_multimodal_v4,random_neighbors,random_neighbors,4,2.0,ok,False,623,2486,1.0,304.7862548828125,109.98074340820312,0.3608454831747242,316.9575500488281,312.02783203125,440.0979309082031,297.9662170410156,1.0471919775009155,,,,,,,,,,,,,,2.522042751312256,3.3033316135406494,6.873007774353027,123.7202786784234,4,2.522042751312256,123.7202786784234
tiny_human_ovary_multimodal_v4,random_neighbors,random_neighbors,4,3.0,ok,False,623,2480,1.0,304.7862548828125,112.31314849853516,0.3684980759441351,313.776123046875,313.11767578125,442.3328247070313,297.9662170410156,1.0508495569229126,,,,,,,,,,,,,,2.522042751312256,3.3033316135406494,6.873007774353027,124.1524060677918,4,2.522042751312256,124.1524060677918
tiny_human_ovary_multimodal_v4,random_neighbors,random_neighbors,4,4.0,ok,False,623,2486,1.0,304.7862548828125,113.78154754638672,0.3733158753833392,303.0408020019531,300.7137451171875,431.2940368652344,297.9662170410156,1.0092209577560425,,,,,,,,,,,,,,2.522042751312256,3.3033316135406494,6.873007774353027,119.2341981359046,4,2.522042751312256,119.2341981359046
tiny_human_ovary_multimodal_v4,random_neighbors,random_neighbors,4,5.0,ok,False,623,2483,1.0,304.7862548828125,108.80233764648438,0.356979148184743,309.2408142089844,308.3721923828125,434.1804809570313,297.9662170410156,1.0349233150482178,,,,,,,,,,,,,,2.522042751312256,3.3033316135406494,6.873007774353027,122.27080299188502,4,2.522042751312256,122.27080299188502
tiny_human_ovary_multimodal_v4,random_neighbors,random_neighbors,4,6.0,ok,False,623,2487,1.0,304.7862548828125,110.47129821777344,0.3624549875461038,303.6195373535156,306.0804138183594,427.4231567382813,297.9662170410156,1.0272319316864014,,,,,,,,,,,,,,2.522042751312256,3.3033316135406494,6.873007774353027,121.36210365946464,4,2.522042751312256,121.36210365946464
tiny_human_ovary_multimodal_v4,random_neighbors,random_neighbors,4,7.0,ok,False,623,2485,1.0,304.7862548828125,114.30360412597656,0.3750287366794977,311.7475891113281,310.55242919921875,446.7300415039063,297.9662170410156,1.0422403812408447,,,,,,,,,,,,,,2.522042751312256,3.3033316135406494,6.873007774353027,123.1352755767656,4,2.522042751312256,123.1352755767656
tiny_human_ovary_multimodal_v4,random_neighbors,random_neighbors,4,8.0,ok,False,623,2489,1.0,304.7862548828125,109.26741027832033,0.3585050458405108,310.1521911621094,311.614501953125,441.3003234863281,297.9662170410156,1.0458048582077026,,,,,,,,,,,,,,2.522042751312256,3.3033316135406494,6.873007774353027,123.556391655529,4,2.522042751312256,123.556391655529
tiny_human_ovary_multimodal_v4,random_neighbors,random_neighbors,4,9.0,ok,False,623,2487,1.0,304.7862548828125,110.50469970703124,0.3625645774266273,304.1116638183594,301.49249267578125,429.6356201171875,297.9662170410156,1.0118345022201538,,,,,,,,,,,,,,2.522042751312256,3.3033316135406494,6.873007774353027,119.5429746458145,4,2.522042751312256,119.5429746458145
tiny_human_ovary_multimodal_v4,random_neighbors,random_neighbors,4,10.0,ok,False,623,2488,1.0,304.7862548828125,112.03971099853516,0.367600930828109,319.8294677734375,312.619384765625,465.9510498046875,297.9662170410156,1.0491772890090942,,,,,,,,,,,,,,2.522042751312256,3.3033316135406494,6.873007774353027,123.9548316946509,4,2.522042751312256,123.9548316946509
tiny_human_ovary_multimodal_v4,random_neighbors,random_neighbors,4,11.0,ok,False,623,2482,1.0,304.7862548828125,110.56803131103516,0.3627723676500685,316.55181884765625,316.8049621582031,443.0501403808594,297.9662170410156,1.0632244348526,,,,,,,,,,,,,,2.522042751312256,3.3033316135406494,6.873007774353027,125.61442980828332,4,2.522042751312256,125.61442980828332
tiny_human_ovary_multimodal_v4,random_neighbors,random_neighbors,4,12.0,ok,False,623,2481,1.0,304.7862548828125,109.59383392333984,0.3595760378547177,310.6063842773437,308.06134033203125,440.9951477050781,297.9662170410156,1.0338801145553589,,,,,,,,,,,,,,2.522042751312256,3.3033316135406494,6.873007774353027,122.14754891515712,4,2.522042751312256,122.14754891515712
tiny_human_ovary_multimodal_v4,random_neighbors,random_neighbors,4,13.0,ok,False,623,2484,1.0,304.7862548828125,111.33596801757812,0.3652919586560285,305.6590576171875,301.6236267089844,438.82232666015625,297.9662170410156,1.0122746229171753,,,,,,,,,,,,,,2.522042751312256,3.3033316135406494,6.873007774353027,119.5949698124844,4,2.522042751312256,119.5949698124844
tiny_human_ovary_multimodal_v4,random_neighbors,random_neighbors,4,14.0,ok,False,623,2481,1.0,304.7862548828125,115.94148254394533,0.3804025958733728,317.714599609375,321.4192810058594,449.5820617675781,297.9662170410156,1.078710436820984,,,,,,,,,,,,,,2.522042751312256,3.3033316135406494,6.873007774353027,127.44402561717884,4,2.522042751312256,127.44402561717884
tiny_human_ovary_multimodal_v4,random_neighbors,random_neighbors,4,15.0,ok,False,623,2487,1.0,304.7862548828125,107.1935577392578,0.3517007608511504,312.5035095214844,308.9671936035156,447.23773193359375,297.9662170410156,1.036920189857483,,,,,,,,,,,,,,2.522042751312256,3.3033316135406494,6.873007774353027,122.50672334668216,4,2.522042751312256,122.50672334668216
tiny_human_ovary_multimodal_v4,random_neighbors,random_neighbors,4,16.0,ok,False,623,2486,1.0,304.7862548828125,108.27501678466795,0.355249014842545,302.1709899902344,300.1384582519531,428.7822570800781,297.9662170410156,1.007290244102478,,,,,,,,,,,,,,2.522042751312256,3.3033316135406494,6.873007774353027,119.00609460160288,4,2.522042751312256,119.00609460160288
tiny_human_ovary_multimodal_v4,random_neighbors,random_neighbors,4,17.0,ok,False,623,2485,1.0,304.7862548828125,109.53482818603516,0.3593824407473699,308.456298828125,304.8760681152344,431.6871337890625,297.9662170410156,1.0231900215148926,,,,,,,,,,,,,,2.522042751312256,3.3033316135406494,6.873007774353027,120.884575789448,4,2.522042751312256,120.884575789448
tiny_human_ovary_multimodal_v4,random_neighbors,random_neighbors,4,18.0,ok,False,623,2486,1.0,304.7862548828125,112.21492767333984,0.3681758146097679,314.100830078125,313.6943664550781,439.4746398925781,297.9662170410156,1.052785038948059,,,,,,,,,,,,,,2.522042751312256,3.3033316135406494,6.873007774353027,124.38106621779444,4,2.522042751312256,124.38106621779444
tiny_human_ovary_multimodal_v4,random_neighbors,random_neighbors,4,19.0,ok,False,623,2485,1.0,304.7862548828125,110.30252838134766,0.3619012557628557,307.2046813964844,307.8404235839844,427.861083984375,297.9662170410156,1.033138632774353,,,,,,,,,,,,,,2.522042751312256,3.3033316135406494,6.873007774353027,122.05995454431154,4,2.522042751312256,122.05995454431154
tiny_human_ovary_multimodal_v4,random_neighbors,random_neighbors,5,0.0,ok,False,623,3101,1.0,304.7862548828125,100.28295135498048,0.3290271452481948,317.5625,316.9262390136719,442.4415283203125,297.9662170410156,1.0636314153671265,,,,,,,,,,,,,,2.573596477508545,3.4603376388549805,7.203171730041504,123.1452723002181,4,2.522042751312256,125.66251656470554
tiny_human_ovary_multimodal_v4,random_neighbors,random_neighbors,5,1.0,ok,False,623,3108,1.0,304.7862548828125,102.75186157226562,0.3371276096809968,312.9681091308594,310.5381774902344,434.7138977050781,297.9662170410156,1.0421925783157349,,,,,,,,,,,,,,2.573596477508545,3.4603376388549805,7.203171730041504,120.66311879275696,4,2.522042751312256,123.12962471736722
tiny_human_ovary_multimodal_v4,random_neighbors,random_neighbors,5,2.0,ok,False,623,3103,1.0,304.7862548828125,100.21200561523438,0.3287943731378732,307.8916015625,310.7670593261719,416.6816101074219,297.9662170410156,1.0429607629776,,,,,,,,,,,,,,2.573596477508545,3.4603376388549805,7.203171730041504,120.75205341709987,4,2.522042751312256,123.2203772772984
tiny_human_ovary_multimodal_v4,random_neighbors,random_neighbors,5,3.0,ok,False,623,3095,1.0,304.7862548828125,99.26968383789062,0.3257026268328895,306.3149108886719,303.6081848144531,429.7994689941406,297.9662170410156,1.018934965133667,,,,,,,,,,,,,,2.573596477508545,3.4603376388549805,7.203171730041504,117.97039181075156,4,2.522042751312256,120.38185500879447
tiny_human_ovary_multimodal_v4,random_neighbors,random_neighbors,5,4.0,ok,False,623,3106,1.0,304.7862548828125,98.09850311279295,0.3218599971002988,309.2997741699219,308.4002685546875,424.4219055175781,297.9662170410156,1.0350176095962524,,,,,,,,,,,,,,2.573596477508545,3.4603376388549805,7.203171730041504,119.83241011164444,4,2.522042751312256,122.28193530590325
